uid,groundtruth_index,expert_label
wangicse-defects4j-Closure-22-TBar-patch1,wangicse-defects4j-Closure-22-SimFix-patch1,type-3
wangicse-defects4j-Closure-22-TBar-patch1,wangicse-defects4j-Closure-22-GenProg-patch1,type-3
wangicse-defects4j-Closure-22-TBar-patch1,wangicse-defects4j-Closure-22-jMutRepair-patch1,type-1
wangicse-defects4j-Closure-22-TBar-patch1,wangicse-defects4j-Closure-22-jKali-patch1,type-3
wangicse-defects4j-Closure-22-TBar-patch1,wangicse-defects4j-Closure-22-AVATAR-patch1,type-3
wangicse-defects4j-Closure-22-TBar-patch1,defects4j-Closure-22-developer,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-53,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-8,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-41,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-42,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-31,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-5,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-39,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Arja-DifferentFragPatches-48,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Nopol-DifferentFragPatches-0,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-12,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-24,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-8,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-30,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-25,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-16,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-15,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-22,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-17,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-4,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-11,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-14,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-2,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-9,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-0,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-26,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-29,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-28,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-RSRepair-DifferentFragPatches-3,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Kali-DifferentFragPatches-0,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-385,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-343,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-493,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-301,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-478,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-230,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-365,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-254,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-298,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-345,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-373,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-GenProg-DifferentFragPatches-78,type-3
wangicse-defects4j-Closure-21-TBar-patch1,dl4pc2-defects4j-Closure-21-Dynamoth-DifferentFragPatches-0,type-3
wangicse-defects4j-Closure-21-TBar-patch1,aprenfl-defects4j-Closure-21-GenProg-A-Patch_61_20,type-3
wangicse-defects4j-Closure-21-TBar-patch1,aprenfl-defects4j-Closure-21-SimFix-Patch_15_15,type-3
wangicse-defects4j-Closure-21-TBar-patch1,aprenfl-defects4j-Closure-21-AVATAR-Patch_15_4,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-Arja-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-Kali-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-RSRepair-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-SimFix-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-GenProg-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-jMutRepair-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-jKali-patch1,type-3
wangicse-defects4j-Closure-21-TBar-patch1,wangicse-defects4j-Closure-21-AVATAR-patch1,type-3
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,dl4pc2-defects4j-Lang-44-Nopol-DifferentFragPatches-0,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,dl4pc2-defects4j-Lang-44-Kali-DifferentFragPatches-0,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,aprenfl-defects4j-Lang-44-kPAR-Patch_3382_1595,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,defectrepairing-defects4j-Lang-44-Nopol2017-Patch150,type-3
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,defectrepairing-defects4j-Lang-44-Nopol2015-Patch21,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,drr-defects4j-Lang-44-SimFix-patch1,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,drr-defects4j-Lang-44-Elixir-patch1,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,wangicse-defects4j-Lang-44-kPAR-patch1,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,wangicse-defects4j-Lang-44-Nopol-patch1,not-clone
aprenfl-defects4j-Lang-44-TBar-Patch_4046_2567,defects4j-Lang-44-developer,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-53,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-24,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-60,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-55,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-56,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-54,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-57,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-62,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,aprenfl-defects4j-Lang-27-SimFix-Patch_91_91,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,aprenfl-defects4j-Lang-27-kPAR-Patch_621_407,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,aprenfl-defects4j-Lang-27-AVATAR-Patch_865_448,type-1
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,drr-defects4j-Lang-27-DeepRepair-patch1,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,drr-defects4j-Lang-27-ssFix-patch1,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,drr-defects4j-Lang-27-SimFix-patch1,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,wangicse-defects4j-Lang-27-kPAR-patch1,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,wangicse-defects4j-Lang-27-jKali-patch1,not-clone
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,wangicse-defects4j-Lang-27-AVATAR-patch1,type-1
aprenfl-defects4j-Lang-27-TBar-Patch_1259_919,wangicse-defects4j-Lang-27-jGenProg-patch1,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-45,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-44,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-43,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,dl4pc2-defects4j-Lang-58-Nopol-DifferentFragPatches-0,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,aprenfl-defects4j-Lang-58-kPAR-Patch_1889_735,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,aprenfl-defects4j-Lang-58-AVATAR-Patch_999_513,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,defectrepairing-defects4j-Lang-58-Nopol2015-Patch26,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,defectrepairing-defects4j-Lang-58-Nopol2017-Patch153,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,drr-defects4j-Lang-58-Elixir-patch1,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,drr-defects4j-Lang-58-Nopol2015-patch1,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,drr-defects4j-Lang-58-SimFix-patch1,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,wangicse-defects4j-Lang-58-SimFix-patch1,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,wangicse-defects4j-Lang-58-kPAR-patch1,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,wangicse-defects4j-Lang-58-AVATAR-patch1,type-3
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,wangicse-defects4j-Lang-58-Nopol-patch1,not-clone
aprenfl-defects4j-Lang-58-TBar-Patch_1789_1078,defects4j-Lang-58-developer,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-8,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-108,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-92,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-30,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-47,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-94,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-102,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-60,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-50,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-71,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-100,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-4,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-31,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-32,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-84,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-55,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-79,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-82,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-39,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-56,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-72,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-89,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-29,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-104,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-76,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-98,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-43,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-28,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-57,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-48,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-12,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-8,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-10,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-6,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-1,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-4,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-5,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-2,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-9,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-7,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-3,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-37,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-6,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-19,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,aprenfl-defects4j-Lang-7-ACS-Patch_1_1,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,aprenfl-defects4j-Lang-7-GenProg-A-Patch_40_21,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,aprenfl-defects4j-Lang-7-kPAR-Patch_3162_1871,type-1
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,aprenfl-defects4j-Lang-7-AVATAR-Patch_1065_498,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,defectrepairing-defects4j-Lang-7-ACS-Patch190,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch4,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch7,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch3,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch1,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch5,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch2,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-Arja-patch6,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-ACS-patch1,type-4
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,drr-defects4j-Lang-7-DeepRepair-patch1,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,wangicse-defects4j-Lang-7-kPAR-patch1,type-1
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,wangicse-defects4j-Lang-7-jKali-patch1,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,wangicse-defects4j-Lang-7-RSRepair-patch1,type-3
aprenfl-defects4j-Lang-7-TBar-Patch_1504_1083,wangicse-defects4j-Lang-7-GenProg-patch1,type-3
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,aprenfl-defects4j-Lang-24-ACS-Patch_1_1,not-clone
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,aprenfl-defects4j-Lang-24-kPAR-Patch_6785_5804,type-1
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,defectrepairing-defects4j-Lang-24-ACS-Patch191,not-clone
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,drr-defects4j-Lang-24-DeepRepair-patch1,not-clone
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,drr-defects4j-Lang-24-Elixir-patch1,not-clone
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,wangicse-defects4j-Lang-24-ACS-patch1,not-clone
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,wangicse-defects4j-Lang-24-kPAR-patch1,type-1
aprenfl-defects4j-Lang-24-TBar-Patch_2414_1931,defects4j-Lang-24-developer,not-clone
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-8,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-108,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-92,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-30,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-47,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-94,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-102,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-60,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-50,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-71,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-100,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-4,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-31,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-32,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-84,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-55,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-79,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-82,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-39,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-56,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-72,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-89,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-29,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-104,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-76,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-98,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-43,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-28,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-57,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-Arja-DifferentFragPatches-48,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-12,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-8,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-10,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-6,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-4,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-5,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-2,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-9,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-7,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-RSRepair-DifferentFragPatches-3,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-37,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-6,type-3
wangicse-defects4j-Lang-7-TBar-patch1,dl4pc2-defects4j-Lang-7-GenProg-DifferentFragPatches-19,type-3
wangicse-defects4j-Lang-7-TBar-patch1,aprenfl-defects4j-Lang-7-ACS-Patch_1_1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,aprenfl-defects4j-Lang-7-GenProg-A-Patch_40_21,type-3
wangicse-defects4j-Lang-7-TBar-patch1,aprenfl-defects4j-Lang-7-kPAR-Patch_3162_1871,type-1
